NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
519.5,237217,121406,2684,120435,67706
520.5,236671,122941,2291,120634,67670
521.5,236203,124547,1955,120902,67646
522.5,235813,126220,1668,121234,67638
523.5,235498,127958,1423,121626,67646
524.5,235256,129756,1213,122075,67672
525.5,235088,131612,1035,122578,67716
526.5,234991,133520,883,123131,67781
527.5,234964,135476,753,123731,67865
528.5,235004,137477,643,124375,67971
529.5,235110,139518,549,125059,68097
530.5,235280,141592,469,125780,68244
531.5,235513,143696,401,126537,68411
532.5,235805,145824,343,127324,68599
533.5,236155,147969,294,128139,68805
534.5,236561,150126,252,128979,69031
535.5,237019,152288,216,129841,69274
536.5,237529,154450,186,130721,69535
537.5,238086,156603,160,131616,69810
538.5,238688,158742,138,132522,70100
539.5,239333,160858,119,133437,70403
540.5,240017,162946,103,134355,70717
541.5,240737,164996,89,135274,71041
542.5,241490,167002,77,136190,71373
543.5,242273,168956,67,137099,71710
544.5,243083,170851,58,137997,72053
545.5,243916,172677,51,138881,72397
546.5,244767,174429,45,139747,72743
547.5,245635,176097,39,140590,73086
548.5,246514,177675,34,141408,73427
549.5,247401,179156,30,142196,73762
550.5,248292,180531,27,142950,74090
551.5,249182,181795,24,143667,74409
552.5,250068,182939,21,144343,74718
553.5,250945,183959,19,144974,75013
554.5,251810,184848,17,145558,75294
555.5,252656,185599,15,146090,75559
556.5,253482,186209,14,146568,75807
557.5,254280,186673,12,146988,76036
558.5,255049,186985,11,147348,76244
559.5,255782,187143,10,147645,76430
560.5,256475,187143,9,147876,76594
561.5,257125,186983,8,148039,76735
562.5,257726,186661,8,148131,76851
563.5,258274,186176,7,148152,76941
564.5,258765,185526,7,148099,77006
565.5,259195,184713,6,147971,77044
566.5,259559,183736,6,147767,77055
567.5,259854,182597,5,147485,77039
568.5,260075,181297,5,147126,76995
569.5,260219,179840,5,146688,76925
570.5,260283,178228,4,146172,76826
571.5,260262,176465,4,145577,76701
572.5,260155,174556,4,144905,76548
573.5,259956,172505,4,144155,76369
574.5,259665,170317,4,143328,76163
575.5,259278,167998,4,142427,75930
576.5,258793,165555,3,141451,75672
577.5,258208,162994,3,140402,75388
578.5,257522,160321,3,139282,75080
579.5,256732,157545,3,138093,74747
580.5,255838,154673,3,136838,74389
581.5,254838,151712,3,135518,74009
582.5,253732,148670,3,134135,73605
583.5,252520,145556,3,132693,73179
584.5,251202,142377,3,131194,72730
585.5,249778,139141,3,129641,72260
586.5,248249,135858,3,128037,71769
587.5,246616,132533,3,126384,71257
588.5,244880,129176,3,124686,70725
589.5,243042,125795,3,122947,70174
