NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
189.5,1775012,4173002,3049763,2999259,692700
190.5,1759982,4078140,2975221,2937781,669456
191.5,1745482,3958311,2891665,2865153,638926
192.5,1731370,3817326,2800640,2783112,602227
193.5,1717505,3659284,2703755,2693515,560567
194.5,1703755,3488375,2602623,2598251,515180
195.5,1689991,3308690,2498813,2499164,467278
196.5,1676092,3124076,2393807,2397992,418002
197.5,1661946,2938021,2288965,2296311,368389
198.5,1647453,2753570,2185501,2195508,319347
199.5,1632523,2573290,2084470,2096761,271646
200.5,1617078,2399257,1986760,2001031,225909
201.5,1601053,2233069,1893092,1909071,182622
202.5,1584400,2075884,1804031,1821438,142146
203.5,1567082,1928462,1719996,1738514,104731
204.5,1549081,1791226,1641274,1660527,70561
205.5,1530390,1664312,1568037,1587580,39876
206.5,1511020,1547630,1500357,1519669,14315
207.5,1490995,1440912,1438228,1456712,17159
208.5,1470354,1343762,1381576,1398564,37518
209.5,1449147,1255690,1330279,1345039,56332
210.5,1427439,1176155,1284173,1295922,72777
211.5,1405302,1104581,1243069,1250984,86901
212.5,1382819,1040389,1206758,1209989,98864
213.5,1360081,983004,1175021,1172702,108859
214.5,1337184,931873,1147632,1138896,117085
215.5,1314227,886468,1124363,1108353,123743
216.5,1291315,846296,1104988,1080866,129031
217.5,1268550,810900,1089281,1056244,133141
218.5,1246037,779855,1077020,1034304,136259
219.5,1223876,752775,1067984,1014879,138563
220.5,1202167,729309,1061954,997810,140220
221.5,1181003,709135,1058709,982949,141385
222.5,1160474,691964,1058028,970155,142205
223.5,1140661,677533,1059684,959293,142806
224.5,1121643,665604,1063443,950230,143301
225.5,1103487,655959,1069066,942837,143783
226.5,1086257,648402,1076300,936986,144321
227.5,1070007,642751,1084883,932547,144962
228.5,1054784,638839,1094541,929388,145727
229.5,1040628,636513,1104988,927377,146614
230.5,1027571,635628,1115928,926376,147595
231.5,1015640,636047,1127053,926247,148621
232.5,1004851,637643,1138050,926848,149628
233.5,995218,640292,1148603,928038,150532
234.5,986745,643877,1158396,929672,151245
235.5,979430,648282,1167117,931610,151671
236.5,973268,653398,1174469,933712,151715
237.5,968245,659116,1180172,935844,151286
238.5,964342,665333,1183966,937880,150300
239.5,961534,671948,1185626,939703,148687
240.5,959792,678861,1184959,941204,146393
241.5,959079,685979,1181814,942290,143381
242.5,959352,693211,1176084,942882,139636
243.5,960566,700472,1167708,942915,135168
244.5,962664,707682,1156676,942341,130011
245.5,965589,714766,1143025,941126,124231
246.5,969273,721657,1126839,939256,117925
247.5,973643,728295,1108245,936728,111224
248.5,978622,734627,1087411,933554,104303
249.5,984124,740611,1064540,929758,97381
250.5,990056,746210,1039862,925376,90729
251.5,996323,751399,1013628,920450,84673
252.5,1002819,756161,986105,915028,79580
253.5,1009436,760489,957566,909164,75830
254.5,1016060,764383,928287,902910,73753
255.5,1022573,767854,898536,896321,73539
256.5,1028853,770920,868575,889449,75187
257.5,1034775,773608,838646,882343,78495
258.5,1040215,775950,808977,875047,83132
259.5,1045046,777988,779772,867602,88724
260.5,1049145,779766,751214,860042,94910
261.5,1052390,781336,723460,852395,101383
262.5,1054663,782752,696646,844687,107890
263.5,1055854,784073,670882,836936,114232
264.5,1055858,785360,646257,829158,120253
265.5,1054581,786675,622839,821365,125835
266.5,1051940,788083,600677,813567,130890
267.5,1047863,789648,579802,805771,135358
268.5,1042290,791435,560231,797985,139197
269.5,1035179,793507,541966,790217,142388
270.5,1026501,795927,525001,782476,144927
271.5,1016242,798757,509317,774772,146827
272.5,1004408,802055,494889,767117,148119
273.5,991016,805879,481686,759527,148846
274.5,976104,810283,469673,752020,149068
275.5,959723,815318,458809,744617,148860
276.5,941939,821034,449053,737342,148310
277.5,922832,827474,440360,730222,147522
278.5,902493,834680,432686,723286,146613
279.5,881027,842689,425984,716567,145712
280.5,858546,851534,420208,710096,144958
281.5,835169,861241,415313,703908,144494
282.5,811022,871834,411251,698036,144463
283.5,786235,883329,407976,692513,145003
284.5,760937,895736,405443,687372,146237
285.5,735261,909057,403604,682641,148265
286.5,709335,923288,402414,678346,151160
287.5,683286,938415,401825,674509,154962
288.5,657237,954415,401791,671147,159680
289.5,631301,971254,402262,668272,165291
290.5,605589,988886,403191,665889,171743
291.5,580201,1007256,404527,663995,178966
292.5,555229,1026292,406220,662580,186874
293.5,530757,1045909,408218,661628,195370
294.5,506858,1066008,410469,661112,204352
295.5,483597,1086475,412917,660996,213715
296.5,461030,1107178,415510,661239,223356
297.5,439201,1127969,418191,661787,233170
298.5,418149,1148685,420905,662580,243054
299.5,397902,1169147,423597,663549,252908
300.5,378479,1189160,426211,664617,262633
301.5,359896,1208514,428693,665701,272132
302.5,342157,1226989,430990,666712,281310
303.5,325263,1244351,433051,667555,290072
304.5,309210,1260363,434827,668133,298327
305.5,293986,1274778,436272,668345,305986
306.5,279579,1287351,437344,668091,312961
307.5,265970,1297840,438004,667271,319172
308.5,253138,1306007,438219,665788,324538
309.5,241061,1311629,437960,663550,328987
310.5,229714,1314498,437203,660472,332454
311.5,219070,1314428,435930,656476,334880
312.5,209103,1311259,434127,651496,336216
313.5,199784,1304860,431789,645478,336425
314.5,191086,1295138,428915,638380,335479
315.5,182981,1282035,425508,630174,333365
316.5,175441,1265535,421578,620851,330080
317.5,168439,1245665,417142,610415,325638
318.5,161950,1222495,412218,598888,320064
319.5,155946,1196140,406832,586306,313400
320.5,150405,1166755,401010,572723,305699
321.5,145302,1134537,394785,558208,297028
322.5,140616,1099719,388190,542842,287464
323.5,136326,1062565,381262,526718,277097
324.5,132411,1023369,374039,509940,266022
325.5,128853,982444,366560,492619,254344
326.5,125636,940120,358864,474873,242170
327.5,122742,896735,350990,456822,229613
328.5,120157,852631,342978,438589,216784
329.5,117868,808145,334865,420293,203792
330.5,115862,763605,326689,402052,190746
331.5,114127,719323,318484,383978,177748
332.5,112653,675592,310284,366176,164892
333.5,111431,632679,302119,348743,152266
334.5,110453,590826,294019,331766,139950
335.5,109711,550245,286011,315322,128013
336.5,109198,511117,278119,299478,116514
337.5,108909,473589,270363,284287,105504
338.5,108839,437782,262765,269795,95023
339.5,108983,403781,255341,256035,85102
340.5,109338,371647,248105,243030,75765
341.5,109900,341411,241070,230794,67029
342.5,110667,313081,234247,219332,58906
343.5,111636,286643,227644,208641,51406
344.5,112806,262063,221268,198713,44538
345.5,114175,239293,215124,189531,38318
